sender,receiver,amount,timestamp,tx_type
ACC_0467,ACC_0017,612.37,2024-02-21 22:37:00,payment
ACC_0283,ACC_0440,3755.18,2024-01-15 01:29:09,payment
ACC_0116,ACC_0314,234871.15,2024-03-09 00:49:29,transfer
ACC_0018,ACC_0063,1528.66,2024-03-17 21:07:56,withdrawal
ACC_0062,ACC_0014,949.23,2024-02-08 04:29:50,transfer
ACC_0185,ACC_0224,914.19,2024-03-08 17:36:49,transfer
ACC_0004,ACC_0259,3552.17,2024-03-29 01:27:44,transfer
ACC_0346,ACC_0307,653.69,2024-02-28 08:07:45,transfer
ACC_0288,ACC_0269,1872.98,2024-03-14 16:18:32,transfer
ACC_0288,ACC_0231,100.07,2024-01-13 22:15:16,transfer
ACC_0169,ACC_0052,775.17,2024-01-24 19:25:13,withdrawal
ACC_0222,ACC_0038,1266.68,2024-02-01 11:28:39,withdrawal
ACC_0226,ACC_0393,718.97,2024-01-18 21:56:51,payment
ACC_0018,ACC_0362,2961.45,2024-02-14 22:12:10,transfer
ACC_0013,ACC_0476,1289.69,2024-03-16 14:10:24,payment
ACC_0278,ACC_0147,139.09,2024-03-22 15:52:04,payment
ACC_0473,ACC_0464,4762.66,2024-01-12 10:01:50,payment
ACC_0398,ACC_0166,99586.29,2024-01-31 04:26:23,transfer
ACC_0362,ACC_0472,7397.4,2024-02-22 02:05:19,transfer
ACC_0469,ACC_0472,827.09,2024-02-07 04:42:36,payment
ACC_0209,ACC_0106,491.22,2024-02-24 18:58:32,payment
ACC_0462,ACC_0451,1320.01,2024-01-18 00:26:16,transfer
ACC_0412,ACC_0033,2628.47,2024-02-07 17:54:40,transfer
ACC_0218,ACC_0384,440.12,2024-01-15 18:17:03,transfer
ACC_0141,ACC_0171,590.3,2024-01-26 12:05:57,payment
ACC_0320,ACC_0291,501.19,2024-03-29 09:57:07,payment
ACC_0103,ACC_0447,3233.33,2024-01-09 08:16:56,payment
ACC_0342,ACC_0287,3433.79,2024-01-21 07:08:44,withdrawal
ACC_0311,ACC_0125,1418.99,2024-03-19 10:07:21,transfer
ACC_0131,ACC_0172,847.12,2024-02-21 05:20:13,transfer
ACC_0276,ACC_0153,95656.79,2024-01-21 00:15:56,payment
ACC_0394,ACC_0344,385.28,2024-03-16 04:24:14,payment
ACC_0482,ACC_0116,907.5,2024-02-23 07:19:17,transfer
ACC_0483,ACC_0446,428.68,2024-01-22 14:23:41,payment
